[2026-06-07T02:17:48.403Z] GET https://www.basketball-reference.com/teams/SAS/2026.html → pending (?ms, ?B)
[2026-06-07T02:18:36.570Z] GET https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjsstziHN4hLmAdNFrZcYhXpF_z7u6ouuyaGfHoizEEEvqRKWaPYwAyrkgE6-1qsh5VZdAQ9k5_F0O-qXVDpKx11KvpfzAOW1xxYJlinvqM3GJXgaToHD5Xw32l61WC7Vc54X7-v9SK2ohsUqh0TLMpUGMfpcBLJvDzm15-nxjloTCmrh-zNf1kHsC2BC4nYsuvDVlanOwAh5O_Xw6Bt-MAtrA4Pqr2ywtwjNteYwg2g1qtId8Zs2ZDPol-9p9MXyuCABuZokdlrdvE1X-OO0wbXs91PwZVJRo2N8geFQMBlVDmrmKscKuCPsXRfMqkZU5iVxPzeRQfbmDnNzB70HCZg-qnqO7qIbNzFFS857x45mqKIhY665z23qbrIp0DhCHiRB9izovwCsHTNPiqDz8KqnRO0UmKt0OMQjyAV6yK0S-Ja62uWVkkXQgs9xer1c35eNH3wNxQ&sai=AMfl-YSYx8y3DYXULGg1agBW989TlESbJD5UgZRbJp-IAlrYmr8SDidjDUxk2lewnvI93TWcEPfda9eUbya6mZ0W1t2IEKWaH82df-_FrP7z3QLHdGOrJaVk3SOO5s9iDbmIZYycgoz4ZZiBxL0W0mRZY0dcrjQAsDxyLCtqFBn3onojTJCPh8gwBoi7u3nAyaG5dN7PWj9U8F7JnQuAgZB_1b4OuzPBu7PyljV7viSAAfhUC98kniohzn8NOrPjRo5BTE5voZTH1_8Y1OwGEvICbI_jPFJ7Bc3lYB6O4GiewEIjLsWQN9Ham98EElNJmt_4Gg_pU7Fuphu6dv2RhNrcRF6P9LQK5myb3owW0YiNXaM9bfN2wnk0FdcSCy_TTA1TfWFnMFM4kCvHxmA&sig=Cg0ArKJSzDPFdTQYm-IeEAE&uach_m=%5BUACH%5D&urlfix=1&dett=2&adurl= → 200 (64ms, ?B)
[2026-06-07T02:18:36.591Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → pending (?ms, ?B)
[2026-06-07T02:18:36.860Z] GET https://load77.exelator.com/pixel.gif → 204 (266ms, ?B)
[2026-06-07T02:18:37.576Z] GET https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjstUXKpeFOdyw8o87P88nveYrgsD92Ej3s2L6ABo799_jmbITG-G_Pj8psUOjJF_99HSnVvHZH0mz5E0HlPhqGfBkeX9l4XSPXZmlE6ISO1JV_RSbrnioRJIiuwIALMgKjyIScJj2XG1nj2wzq8w92MaymNrlhHyywdp2hPcE-d93UFuqXnULvUztQTV&sig=Cg0ArKJSzLpVvU4beufWEAE&id=lidar2&mcvt=1001&p=257,276,347,1004&tm=1078.9000000059605&tu=77.59999999403954&mtos=1001,1001,1001,1001,1001&tos=1001,0,0,0,0&v=20260603&bin=7&avms=nio&bs=1280,720&mc=1&vu=1&app=0&itpl=0&adk=4032568328&rs=4&la=0&cr=0&uach=WyJtYWNPUyIsIjI2LjUuMSIsImFybSIsIiIsIjE0NS4wLjc2MzIuNiIsbnVsbCwwLG51bGwsIjY0IixbWyJOb3Q6QS1CcmFuZCIsIjk5LjAuMC4wIl0sWyJIZWFkbGVzc0Nocm9tZSIsIjE0NS4wLjc2MzIuNiJdLFsiQ2hyb21pdW0iLCIxNDUuMC43NjMyLjYiXV0sMF0%3D&vs=4&r=v&co=7673151600&rst=1780798701320&rpt=15247&isd=0&lsd=0&met=ie&wmsd=0&pbe=0&fle=0&vae=0&spb=0&sfl=0&ffslot=0&reach=8&io2=0 → 200 (79ms, 42B)
[2026-06-07T02:18:39.314Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (233ms, ?B)
[2026-06-07T02:18:42.127Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → 302 (266ms, ?B)
[2026-06-07T02:18:42.394Z] GET https://load77.exelator.com/pixel.gif → 204 (345ms, ?B)
[2026-06-07T02:18:49.270Z] POST https://espn.api.edge.bamgrid.com/envelope/v2?tokenState=stale → 200 (340ms, 2B)
[2026-06-07T02:18:49.314Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (192ms, ?B)
[2026-06-07T02:18:49.971Z] GET https://pespn.chartbeat.net/ping?h=espn.com&p=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fnew-york-knicks&u=BgdCSLBFrErGCzLBHt&d=espn.com&g=22222&g0=nba&g1=stats&g6=5082874724%7C%7C1%2C5075907490%7C%7C1&n=1&f=00001&c=0.5&x=0&m=0&y=3113&o=1280&w=720&j=45&R=0&W=0&I=1&E=5&e=0&r=&PA=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fnew-york-knicks&b=581&t=D7_ywZCshnshLblBaDbJqnUBSvqYN&V=151&tz=-480&sn=3&sv=Ba6xhjDbXdq7E3NpHTfrE_CFmM4p&sr=external&sd=1&im=067b2ff3&_ → 200 (261ms, 43B)
[2026-06-07T02:18:59.316Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (182ms, ?B)
[2026-06-07T02:19:06.452Z] GET https://www.espn.com/nba/team/stats/_/name/sa/san-antonio-spurs/seasontype/2 → 200 (289ms, ?B)
[2026-06-07T02:19:06.452Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → 204 (192ms, ?B)
[2026-06-07T02:19:06.452Z] GET https://secure-sdk.imrworldwide.com/cgi-bin/gn?prd=dcr&ci=us-600140&ch=us-600140_b01_nba_S&asn=nba&fp_id=bvjx3iby8ivz36wlzzvtmisuy8rbt1780798683&fp_cr_tm=1780798683802&fp_acc_tm=1780798683802&fp_emm_tm=1780798683802&ve_id=&sessionId=mjm5uuajfh2ry3dqj73khhyai9aqn1780798699&prv=1&c6=vc,b01&ca=NA&c13=asid,P07264C85-15CD-4A80-8E56-B5BFA6D93296&c32=segA,stats&c33=segB,NA&c34=segC,stats&c15=apn,&sup=1&segment2=&segment1=&forward=0&plugv=&playerv=&ad=0&cr=D&c9=devid,&enc=true&c1=nuid,1t7q7zn6sluerrezaryzzdwff9qa01780798683&at=timer&rt=text&c16=sdkv,bj.6.0.0&c27=cln,45&crs=&lat=&lon=&c29=plid,17807986999723914&c30=bldv,6.0.0.748&st=dcr&c7=osgrp,&c8=devgrp,&c10=plt,&c40=adbid,&c14=osver,NA&c26=dmap,1&dd=&hrd=&wkd=&c35=adrsid,&c36=cref1,&c37=cref2,&c11=agg,1&c12=apv,&c51=adl,0&c52=noad,0&pc=NA&c53=fef,n&c54=oad,&c55=cref3,&c57=adldf,2&ai=espn_nba_stats&c3=st,c&c64=starttm,1780798701&adid=espn_nba_stats&c58=isLive,false&c59=sesid,&c61=createtm,1780798745&c63=pipMode,&uoo=&c68=bndlid,&nodeTM=&logTM=&c73=phtype,&c74=dvcnm,&c76=adbsnid,&c44=progen,&davty=2&si=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fnew-york-knicks&c66=mediaurl,&sdd=&c62=sendTime,1780798745&rnd=391991 → 200 (88ms, ?B)
[2026-06-07T02:19:06.755Z] GET https://pagead2.googlesyndication.com/pagead/gen_204?id=av-js&type=fle-fetch-later2 → pending (?ms, ?B)
[2026-06-07T02:19:06.761Z] GET https://p1.parsely.com/px/?rand=1780798746744&plid=1151e0cf-ac5a-4d14-a751-ac2516e58c4f&idsite=espn.com&url=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fny%2Fnew-york-knicks&urlref=&screen=1280x720%7C1280x720%7C24&data=%7B%7D&sid=1&surl=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fsan-antonio-spurs&sref=&sts=1780798683783&slts=0&date=Sun+Jun+07+2026+10%3A19%3A06+GMT%2B0800+(China+Standard+Time)&action=heartbeat&inc=5&tt=4901&pvid=42e05f25-3655-470e-8e13-3843431f871d&u=pid%3D548a9c48-1fbf-45f2-9c64-a2e84c5ce1ea → pending (?ms, ?B)
[2026-06-07T02:19:06.762Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:19:06.762Z] GET https://pagead2.googlesyndication.com/pagead/gen_204?id=av-js&type=fle-fetch-pagehide2 → pending (?ms, ?B)
[2026-06-07T02:19:06.763Z] GET https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjstUXKpeFOdyw8o87P88nveYrgsD92Ej3s2L6ABo799_jmbITG-G_Pj8psUOjJF_99HSnVvHZH0mz5E0HlPhqGfBkeX9l4XSPXZmlE6ISO1JV_RSbrnioRJIiuwIALMgKjyIScJj2XG1nj2wzq8w92MaymNrlhHyywdp2hPcE-d93UFuqXnULvUztQTV&sig=Cg0ArKJSzLpVvU4beufWEAE&id=lidartos&mcvt=30182&p=257,276,347,1004&tm=30259.90000000596&tu=77.59999999403954&mtos=30182,30182,30182,30182,30182&tos=30182,0,0,0,0&v=20260603&bin=7&avms=nio&bs=1280,720&mc=1&vu=1&app=0&itpl=0&adk=4032568328&rs=4&la=0&cr=0&uach=WyJtYWNPUyIsIjI2LjUuMSIsImFybSIsIiIsIjE0NS4wLjc2MzIuNiIsbnVsbCwwLG51bGwsIjY0IixbWyJOb3Q6QS1CcmFuZCIsIjk5LjAuMC4wIl0sWyJIZWFkbGVzc0Nocm9tZSIsIjE0NS4wLjc2MzIuNiJdLFsiQ2hyb21pdW0iLCIxNDUuMC43NjMyLjYiXV0sMF0%3D&vs=4&r=b&co=7673151601&rst=1780798701320&rpt=15247&isd=0&lsd=0&ec=1&met=ie&wmsd=0&pbe=0&fle=0&vae=0&spb=0&sfl=0&ffslot=0&reach=8&io2=0 → pending (?ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://dcf.espn.com/TWDC-DTCI/prod/Bootstrap.js → pending (?ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/fusion-a01cce68.css → 200 (8ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/6185-d8af0775.css → 200 (8ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/espnfitt-aac59152.css → 200 (8ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/394-f8f14c08.css → 200 (8ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/1825-bae7d0ed.css → 200 (8ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/3479-14ceef13.css → 200 (9ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/team.stats-142b92ad.css → 200 (9ms, ?B)
[2026-06-07T02:19:06.765Z] GET https://a.espncdn.com/fonts/_Publico/PublicoBannerExtraboldWeb.woff2 → 200 (1ms, ?B)
[2026-06-07T02:19:06.766Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansBlack.woff2 → 200 (8ms, ?B)
[2026-06-07T02:19:06.766Z] GET https://a.espncdn.com/fonts/_BentonSansCond/BentonSansCondBold.woff2 → 200 (8ms, ?B)
[2026-06-07T02:19:06.766Z] GET https://a.espncdn.com/fonts/_PlayoffProCond/PlayoffProCondBold.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:06.766Z] GET https://a.espncdn.com/fonts/_PlayoffProCond/PlayoffProCondBlack.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:06.766Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansBold.woff2 → pending (?ms, ?B)
[2026-06-07T02:19:06.767Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansMedium.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:06.767Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansRegular.woff2 → 200 (7ms, ?B)
[2026-06-07T02:19:06.767Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteDisplay-CondensedHeavy-Web.woff2 → 200 (1ms, ?B)
[2026-06-07T02:19:06.768Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteText-Regular-Web.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:06.768Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteTextCondensed-Regular-Web.woff2 → 200 (1ms, ?B)
[2026-06-07T02:19:06.769Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteTextCondensed-Bold-Web.woff2 → pending (?ms, ?B)
[2026-06-07T02:19:06.769Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/runtime-5b7306cd.js → 200 (1ms, 5335B)
[2026-06-07T02:19:06.770Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/dmp-sdk-cbf49318.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.770Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6185-08c0f755.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.770Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1609-dac15037.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.770Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/9264-d288023b.js → 200 (1ms, ?B)
[2026-06-07T02:19:06.771Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/394-c019a863.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.771Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/3866-debef506.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.771Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1765-53c8f25a.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.771Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/149-d38c33d6.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.771Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6845-f9662716.js → 200 (1ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1029-124f7f39.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/9195-ac79fa8d.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6746-79f4cb5e.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/821-0e469e43.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/2553-30c398b3.js → 200 (?ms, ?B)
[2026-06-07T02:19:06.772Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/4714-ce84554c.js → 200 (1ms, ?B)
[2026-06-07T02:19:06.773Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/_manifest.js → pending (?ms, ?B)
[2026-06-07T02:19:06.773Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espn-en-0193295f.js → pending (?ms, ?B)
[2026-06-07T02:19:06.773Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espnfitt-4be98d9b.js → pending (?ms, ?B)
[2026-06-07T02:19:06.773Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/team.stats-b132d699.js → pending (?ms, ?B)
[2026-06-07T02:19:06.870Z] GET https://www.datadoghq-browser-agent.com/us1/v5/datadog-rum.js → pending (?ms, ?B)
[2026-06-07T02:19:06.870Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/_manifest.js → 200 (?ms, 47737B)
[2026-06-07T02:19:06.870Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espn-en-0193295f.js → 200 (1ms, 208120B)
[2026-06-07T02:19:06.870Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espnfitt-4be98d9b.js → 200 (1ms, 591854B)
[2026-06-07T02:19:06.870Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/team.stats-b132d699.js → 200 (1ms, 44717B)
[2026-06-07T02:19:06.952Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansRegular-i18n-support.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:06.952Z] GET https://secure.espncdn.com/redesign/assets/img/logos/logo-espn-82x20.png → 200 (?ms, 571B)
[2026-06-07T02:19:06.952Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansMedium-i18n-support.woff2 → 200 (164ms, 40644B)
[2026-06-07T02:19:06.953Z] GET https://pcs.bamgrid.com/v1/espn?namespaces=web&brand=google&platform=chrome → 200 (73ms, 575B)
[2026-06-07T02:19:07.009Z] GET https://cdn.registerdisney.go.com/v4/OneID.js → 200 (16ms, 475420B)
[2026-06-07T02:19:07.009Z] GET https://client-sdk-configs.bamgrid.com/bam-sdk/v7.0/espn-a9b93989/browser/v35.2/macosx/chrome/prod.json → 200 (17ms, 84218B)
[2026-06-07T02:19:07.033Z] POST https://espn.api.edge.bamgrid.com/graph/v1/device/graphql → 200 (243ms, 8991B)
[2026-06-07T02:19:07.033Z] GET https://pcs.bamgrid.com/v1/espn?namespaces=hive-dmp → 200 (121ms, 319B)
[2026-06-07T02:19:07.081Z] GET https://cdn.registerdisney.go.com/v4/bundle/web/ESPN-ONESITE.WEB/en-US?cssOverride=https%3A%2F%2Fsecure.espncdn.com%2Fcombiner%2Fc%3Fcss%3Ddisneyid%2Fcorev4.css&logLevel=INFO → 200 (1ms, 2610799B)
[2026-06-07T02:19:07.082Z] GET https://www.espn.com/login/responder/v4/index.html?clientId=ESPN-ONESITE.WEB&environment=PROD → 200 (3ms, 127B)
[2026-06-07T02:19:07.087Z] GET https://cdn.registerdisney.go.com/v4/responder.js → 200 (?ms, 8348B)
[2026-06-07T02:19:07.115Z] GET https://cdn.registerdisney.go.com/v4/asset/bundler/ESPN/v4/images/v2/espn-red-logo.svg → 200 (1ms, 1258B)
[2026-06-07T02:19:07.115Z] GET https://www.google.com/recaptcha/enterprise.js?onload=grecaptcha1780798747112&render=6LciB_gZAAAAAA_mwJ4G0XZ0BXWvLTt67V7YizXx&hl=en → 200 (355ms, 1797B)
[2026-06-07T02:19:07.115Z] GET https://fonts.gstatic.com/s/notosans/v27/o-0IIpQlx3QUlC5A4PNr5TRASf6M7Q.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:07.154Z] GET https://hiveplayer-static.bamgrid.com/artifacts/hive/playback-service/26.5.0-esmeralda/all_browser_es5/playback-service.js → 200 (?ms, 860503B)
[2026-06-07T02:19:07.154Z] GET https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sa.png&h=200&w=200 → 200 (1ms, 11817B)
[2026-06-07T02:19:07.154Z] GET https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sa.png&scale=crop&cquality=40&location=origin&w=64&h=64 → 200 (1ms, 2968B)
[2026-06-07T02:19:07.154Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5104157.png&h=96&w=96&scale=crop → 200 (1ms, 12449B)
[2026-06-07T02:19:07.155Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4845367.png&h=96&w=96&scale=crop → 200 (?ms, 13457B)
[2026-06-07T02:19:07.155Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395630.png&h=96&w=96&scale=crop → 200 (?ms, 13701B)
[2026-06-07T02:19:07.168Z] GET https://a.espncdn.com/redesign/assets/img/logos/espn-404@2x.png → 200 (?ms, 2266B)
[2026-06-07T02:19:07.168Z] GET https://a.espncdn.com/assets/icons/appTile.svg → 200 (?ms, 577B)
[2026-06-07T02:19:07.168Z] GET https://a.espncdn.com/assets/icons/fantasy-white.svg → 200 (194ms, 1546B)
[2026-06-07T02:19:07.172Z] GET https://pcs.bamgrid.com/v1/espn?brand=google&platform=chrome&os=macos&namespaces=hive-dmp,ads,pqm → 200 (67ms, 1794B)
[2026-06-07T02:19:07.470Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → 200 (17ms, 894957B)
[2026-06-07T02:19:07.492Z] GET https://www.google.com/recaptcha/enterprise/anchor?ar=1&k=6LciB_gZAAAAAA_mwJ4G0XZ0BXWvLTt67V7YizXx&co=aHR0cHM6Ly9jZG4ucmVnaXN0ZXJkaXNuZXkuZ28uY29tOjQ0Mw..&hl=en&v=ne1iDVwClkE7nKD3uA9Vqsvl&size=invisible&anchor-ms=20000&execute-ms=30000&cb=q8j76tfgzuz8 → 200 (176ms, 55074B)
[2026-06-07T02:19:07.673Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/styles__ltr.css → 200 (?ms, 82857B)
[2026-06-07T02:19:07.673Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → 200 (16ms, 894957B)
[2026-06-07T02:19:07.735Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (?ms, ?B)
[2026-06-07T02:19:07.749Z] GET https://www.google.com/recaptcha/enterprise/webworker.js?hl=en&v=ne1iDVwClkE7nKD3uA9Vqsvl → 200 (7ms, ?B)
[2026-06-07T02:19:07.752Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (?ms, 2228B)
[2026-06-07T02:19:07.757Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → pending (?ms, ?B)
[2026-06-07T02:19:07.767Z] GET https://cdn.taboola.com/libtrc/espn-network/loader.js → 200 (13ms, ?B)
[2026-06-07T02:19:07.767Z] GET https://secure.espncdn.com/connected-devices/espn-watchsdk-js/4.6.8/dist/espn-watchsdk-web-umd.min.js → 200 (6ms, 354702B)
[2026-06-07T02:19:07.774Z] GET https://a.espncdn.com/connected-devices/app-configurations/espn-js-sdk-web-2.0.config.json → pending (?ms, ?B)
[2026-06-07T02:19:07.774Z] GET https://entitlement.auth.adobe.com/entitlement/v4/AccessEnabler.js → 200 (1ms, 131981B)
[2026-06-07T02:19:07.775Z] GET https://broadband.espn.com/espn3/auth/watchespn/user?partner=watchespn&platform=web → pending (?ms, ?B)
[2026-06-07T02:19:07.782Z] GET https://sp.auth.adobe.com/entitlement/v4/AccessEnablerProxy.html?9f61ce3349740cda7528 → 200 (?ms, ?B)
[2026-06-07T02:19:07.800Z] GET https://sp.auth.adobe.com/entitlement/v4/AccessEnablerProxy.js → 200 (?ms, 6012B)
[2026-06-07T02:19:07.805Z] GET https://cdn.taboola.com/libtrc/tr5?abgroup=trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&pub=espn-network → 200 (2ms, 3B)
[2026-06-07T02:19:07.807Z] GET https://gum.criteo.com/sync?c=72&r=2&j=TRC.getRTUS → 200 (?ms, 139B)
[2026-06-07T02:19:07.809Z] GET https://sp.auth.adobe.com/adobe-services/config/ESPN → 200 (231ms, 240710B)
[2026-06-07T02:19:07.981Z] GET https://site.web.api.espn.com/apis/personalized/v2/scoreboard/header?sport=basketball&league=nba&region=us&lang=en&contentorigin=espn&configuration=STREAM_MENU&platform=web&features=sfb-all%2Ccutl&buyWindow=1m&showAirings=buy%2Clive%2Creplay&showZipLookup=true&tz=America%2FNew_York&postalCode=100000&playabilitySource=playbackId → 200 (634ms, 15116B)
[2026-06-07T02:19:08.311Z] GET https://pm-widget.taboola.com/espn-network/load.js → 200 (1ms, 3174B)
